1, none, minecraft:the_void, MONSTER, decoration_delight:stool_entity,20,4,4
369, forest, minecraft:birch_forest, AMBIENT, minecraft:bat,10,8,8
370, forest, minecraft:birch_forest, AMBIENT, caverns_and_chasms:glare,20,1,1
371, forest, minecraft:birch_forest, AMBIENT, naturalist:firefly,10,2,3
372, forest, minecraft:birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
373, forest, minecraft:dark_forest, MONSTER, minecraft:spider,80,4,4
374, forest, minecraft:dark_forest, MONSTER, minecraft:zombie,80,4,4
375, forest, minecraft:dark_forest, MONSTER, minecraft:zombie_villager,10,1,1
376, forest, minecraft:dark_forest, MONSTER, minecraft:skeleton,80,4,4
377, forest, minecraft:dark_forest, MONSTER, minecraft:creeper,80,4,4
378, forest, minecraft:dark_forest, MONSTER, minecraft:slime,80,4,4
379, forest, minecraft:dark_forest, MONSTER, minecraft:enderman,5,1,4
380, forest, minecraft:dark_forest, MONSTER, minecraft:witch,5,1,1
381, forest, minecraft:dark_forest, MONSTER, eidolon:wraith,60,1,3
382, forest, minecraft:dark_forest, MONSTER, caverns_and_chasms:mime,80,1,1
383, forest, minecraft:dark_forest, MONSTER, graveyard:skeleton_creeper,25,1,4
384, forest, minecraft:dark_forest, MONSTER, eidolon:zombie_brute,60,1,3
385, forest, minecraft:dark_forest, MONSTER, decoration_delight:stool_entity,20,4,4
386, forest, minecraft:dark_forest, MONSTER, tconstruct:sky_slime,80,2,4
387, forest, minecraft:dark_forest, MONSTER, savage_and_ravage:skeleton_villager,10,1,1
388, forest, minecraft:dark_forest, MONSTER, graveyard:reaper,10,2,3
389, forest, minecraft:dark_forest, MONSTER, goety:wraith,20,1,1
390, forest, minecraft:dark_forest, MONSTER, goety:warlock,10,1,1
391, forest, minecraft:dark_forest, MONSTER, quark:stoneling,80,1,1
392, forest, minecraft:dark_forest, MONSTER, quark:toretoise,80,2,4
393, forest, minecraft:dark_forest, CREATURE, minecraft:pig,10,4,4
394, forest, minecraft:dark_forest, CREATURE, minecraft:chicken,10,4,4
395, forest, minecraft:dark_forest, CREATURE, cnb:sporeling,70,3,5
396, forest, minecraft:dark_forest, CREATURE, eidolon:raven,10,2,4
397, forest, minecraft:dark_forest, CREATURE, eidolon:slimy_slug,10,2,5
398, forest, minecraft:dark_forest, CREATURE, naturalist:snail,10,2,3
399, forest, minecraft:dark_forest, CREATURE, naturalist:snake,10,1,1
400, forest, minecraft:dark_forest, CREATURE, naturalist:bear,10,1,2
401, forest, minecraft:dark_forest, CREATURE, naturalist:deer,10,1,3
402, forest, minecraft:dark_forest, CREATURE, naturalist:cardinal,10,1,4
403, forest, minecraft:dark_forest, CREATURE, naturalist:robin,10,1,4
404, forest, minecraft:dark_forest, CREATURE, naturalist:butterfly,10,1,3
405, forest, minecraft:dark_forest, CREATURE, minecraft:fox,10,2,4
406, forest, minecraft:dark_forest, CREATURE, minecraft:rabbit,10,2,3
407, forest, minecraft:dark_forest, CREATURE, naturalist:lizard,15,1,2
408, forest, minecraft:dark_forest, CREATURE, ghosts:ghost,14,1,2
409, forest, minecraft:dark_forest, CREATURE, environmental:deer,16,4,4
410, forest, minecraft:dark_forest, CREATURE, ghosts:small_ghost,14,1,3
411, forest, minecraft:dark_forest, AMBIENT, minecraft:bat,10,8,8
412, forest, minecraft:dark_forest, AMBIENT, caverns_and_chasms:glare,20,1,1
413, forest, minecraft:dark_forest, AMBIENT, naturalist:firefly,10,2,3
414, forest, minecraft:dark_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
415, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:spider,80,4,4
416, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie,80,4,4
417, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie_villager,10,1,1
418, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:skeleton,80,4,4
419, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:creeper,80,4,4
420, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:slime,80,4,4
421, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:enderman,5,1,4
422, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:witch,5,1,1
423, forest, minecraft:old_growth_birch_forest, MONSTER, eidolon:wraith,60,1,3
424, forest, minecraft:old_growth_birch_forest, MONSTER, caverns_and_chasms:mime,80,1,1
425, forest, minecraft:old_growth_birch_forest, MONSTER, graveyard:skeleton_creeper,25,1,4
426, forest, minecraft:old_growth_birch_forest, MONSTER, eidolon:zombie_brute,60,1,3
427, forest, minecraft:old_growth_birch_forest, MONSTER, decoration_delight:stool_entity,20,4,4
428, forest, minecraft:old_growth_birch_forest, MONSTER, tconstruct:sky_slime,80,2,4
429, forest, minecraft:old_growth_birch_forest, MONSTER, savage_and_ravage:skeleton_villager,10,1,1
430, forest, minecraft:old_growth_birch_forest, MONSTER, goety:wraith,20,1,1
431, forest, minecraft:old_growth_birch_forest, MONSTER, goety:warlock,10,1,1
432, forest, minecraft:old_growth_birch_forest, MONSTER, quark:stoneling,80,1,1
433, forest, minecraft:old_growth_birch_forest, MONSTER, quark:toretoise,80,2,4
434, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:pig,10,4,4
435, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:chicken,10,4,4
436, forest, minecraft:old_growth_birch_forest, CREATURE, eidolon:raven,10,2,4
437, forest, minecraft:old_growth_birch_forest, CREATURE, eidolon:slimy_slug,10,2,5
438, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:snail,10,2,3
439, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:snake,10,1,1
440, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:bear,10,1,2
441, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:deer,10,1,3
442, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:cardinal,10,1,4
443, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:robin,10,1,4
444, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:butterfly,10,1,3
445, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:fox,10,2,4
446, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:rabbit,10,2,3
447, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:lizard,15,1,2
448, forest, minecraft:old_growth_birch_forest, CREATURE, ghosts:ghost,14,1,2
449, forest, minecraft:old_growth_birch_forest, CREATURE, environmental:deer,16,4,4
450, forest, minecraft:old_growth_birch_forest, CREATURE, ghosts:small_ghost,14,1,3
451, forest, minecraft:old_growth_birch_forest, AMBIENT, minecraft:bat,10,8,8
452, forest, minecraft:old_growth_birch_forest, AMBIENT, caverns_and_chasms:glare,20,1,1
453, forest, minecraft:old_growth_birch_forest, AMBIENT, naturalist:firefly,10,2,3
454, forest, minecraft:old_growth_birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
455, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:spider,80,4,4
456, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie,80,4,4
457, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie_villager,25,1,1
458, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:skeleton,80,4,4
459, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:creeper,80,4,4
460, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:slime,80,4,4
461, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:enderman,5,1,4
462, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:witch,5,1,1
463, taiga, minecraft:old_growth_pine_taiga, MONSTER, eidolon:wraith,60,1,3
464, taiga, minecraft:old_growth_pine_taiga, MONSTER, caverns_and_chasms:mime,80,1,1
465, taiga, minecraft:old_growth_pine_taiga, MONSTER, savage_and_ravage:skeleton_villager,25,1,1
466, taiga, minecraft:old_growth_pine_taiga, MONSTER, graveyard:skeleton_creeper,25,1,4
467, taiga, minecraft:old_growth_pine_taiga, MONSTER, eidolon:zombie_brute,60,1,3
468, taiga, minecraft:old_growth_pine_taiga, MONSTER, decoration_delight:stool_entity,20,4,4
469, taiga, minecraft:old_growth_pine_taiga, MONSTER, tconstruct:sky_slime,80,2,4
470, taiga, minecraft:old_growth_pine_taiga, MONSTER, savage_and_ravage:skeleton_villager,10,1,1
471, taiga, minecraft:old_growth_pine_taiga, MONSTER, goety:wraith,20,1,1
472, taiga, minecraft:old_growth_pine_taiga, MONSTER, goety:warlock,10,1,1
473, taiga, minecraft:old_growth_pine_taiga, MONSTER, quark:stoneling,80,1,1
474, taiga, minecraft:old_growth_pine_taiga, MONSTER, quark:toretoise,80,2,4
475, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:chicken,10,8,8
476, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:wolf,10,4,4
477, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:rabbit,10,2,3
478, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:fox,10,2,4
479, taiga, minecraft:old_growth_pine_taiga, CREATURE, eidolon:slimy_slug,10,2,3
480, taiga, minecraft:old_growth_pine_taiga, CREATURE, naturalist:bear,10,1,2
481, taiga, minecraft:old_growth_pine_taiga, CREATURE, naturalist:bluejay,10,1,4
482, taiga, minecraft:old_growth_pine_taiga, CREATURE, environmental:reindeer,16,4,4
483, taiga, minecraft:old_growth_pine_taiga, AMBIENT, minecraft:bat,10,8,8
484, taiga, minecraft:old_growth_pine_taiga, AMBIENT, caverns_and_chasms:glare,20,1,1
485, taiga, minecraft:old_growth_pine_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
486, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:spider,80,4,4
487, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie,80,4,4
488, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie_villager,10,1,1
489, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:skeleton,80,4,4
490, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:creeper,80,4,4
491, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:slime,80,4,4
492, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:enderman,5,1,4
493, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:witch,5,1,1
494, taiga, minecraft:old_growth_spruce_taiga, MONSTER, eidolon:wraith,60,1,3
495, taiga, minecraft:old_growth_spruce_taiga, MONSTER, caverns_and_chasms:mime,80,1,1
496, taiga, minecraft:old_growth_spruce_taiga, MONSTER, graveyard:skeleton_creeper,25,1,4
497, taiga, minecraft:old_growth_spruce_taiga, MONSTER, eidolon:zombie_brute,60,1,3
498, taiga, minecraft:old_growth_spruce_taiga, MONSTER, decoration_delight:stool_entity,20,4,4
499, taiga, minecraft:old_growth_spruce_taiga, MONSTER, tconstruct:sky_slime,80,2,4
500, taiga, minecraft:old_growth_spruce_taiga, MONSTER, savage_and_ravage:skeleton_villager,10,1,1
501, taiga, minecraft:old_growth_spruce_taiga, MONSTER, goety:wraith,20,1,1
502, taiga, minecraft:old_growth_spruce_taiga, MONSTER, goety:warlock,10,1,1
503, taiga, minecraft:old_growth_spruce_taiga, MONSTER, quark:stoneling,80,1,1
504, taiga, minecraft:old_growth_spruce_taiga, MONSTER, quark:toretoise,80,2,4
505, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:chicken,10,8,8
506, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:wolf,10,4,4
507, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:rabbit,10,2,3
508, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:fox,10,2,4
509, taiga, minecraft:old_growth_spruce_taiga, CREATURE, eidolon:slimy_slug,10,2,3
510, taiga, minecraft:old_growth_spruce_taiga, CREATURE, naturalist:bear,10,1,2
511, taiga, minecraft:old_growth_spruce_taiga, CREATURE, naturalist:bluejay,10,1,4
512, taiga, minecraft:old_growth_spruce_taiga, CREATURE, environmental:reindeer,16,4,4
513, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, minecraft:bat,10,8,8
514, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, caverns_and_chasms:glare,20,1,1
515, taiga, minecraft:old_growth_spruce_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
516, taiga, minecraft:taiga, MONSTER, minecraft:spider,80,4,4
517, taiga, minecraft:taiga, MONSTER, minecraft:zombie,80,4,4
518, taiga, minecraft:taiga, MONSTER, minecraft:zombie_villager,10,1,1
519, taiga, minecraft:taiga, MONSTER, minecraft:skeleton,80,4,4
520, taiga, minecraft:taiga, MONSTER, minecraft:creeper,80,4,4
521, taiga, minecraft:taiga, MONSTER, minecraft:slime,80,4,4
522, taiga, minecraft:taiga, MONSTER, minecraft:enderman,5,1,4
523, taiga, minecraft:taiga, MONSTER, minecraft:witch,5,1,1
524, taiga, minecraft:taiga, MONSTER, eidolon:wraith,60,1,3
525, taiga, minecraft:taiga, MONSTER, caverns_and_chasms:mime,80,1,1
526, taiga, minecraft:taiga, MONSTER, graveyard:skeleton_creeper,25,1,4
527, taiga, minecraft:taiga, MONSTER, eidolon:zombie_brute,60,1,3
528, taiga, minecraft:taiga, MONSTER, decoration_delight:stool_entity,20,4,4
529, taiga, minecraft:taiga, MONSTER, tconstruct:sky_slime,80,2,4
530, taiga, minecraft:taiga, MONSTER, savage_and_ravage:skeleton_villager,10,1,1
531, taiga, minecraft:taiga, MONSTER, goety:wraith,20,1,1
532, taiga, minecraft:taiga, MONSTER, goety:warlock,10,1,1
533, taiga, minecraft:taiga, MONSTER, quark:stoneling,80,1,1
534, taiga, minecraft:taiga, MONSTER, quark:toretoise,80,2,4
535, taiga, minecraft:taiga, CREATURE, minecraft:chicken,10,8,8
536, taiga, minecraft:taiga, CREATURE, minecraft:wolf,10,4,4
537, taiga, minecraft:taiga, CREATURE, minecraft:rabbit,10,2,3
538, taiga, minecraft:taiga, CREATURE, minecraft:fox,10,2,4
539, taiga, minecraft:taiga, CREATURE, eidolon:slimy_slug,10,2,3
540, taiga, minecraft:taiga, CREATURE, naturalist:bear,10,1,2
541, taiga, minecraft:taiga, CREATURE, naturalist:bluejay,10,1,4
542, taiga, minecraft:taiga, CREATURE, environmental:reindeer,16,4,4
543, taiga, minecraft:taiga, AMBIENT, minecraft:bat,10,8,8
544, taiga, minecraft:taiga, AMBIENT, caverns_and_chasms:glare,20,1,1
545, taiga, minecraft:taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
546, taiga, minecraft:snowy_taiga, MONSTER, minecraft:spider,80,4,4
547, taiga, minecraft:snowy_taiga, MONSTER, minecraft:zombie,80,4,4
548, taiga, minecraft:snowy_taiga, MONSTER, minecraft:zombie_villager,10,1,1
549, taiga, minecraft:snowy_taiga, MONSTER, minecraft:skeleton,80,4,4
550, taiga, minecraft:snowy_taiga, MONSTER, minecraft:creeper,80,4,4
551, taiga, minecraft:snowy_taiga, MONSTER, minecraft:slime,80,4,4
552, taiga, minecraft:snowy_taiga, MONSTER, minecraft:enderman,5,1,4
553, taiga, minecraft:snowy_taiga, MONSTER, eidolon:wraith,60,1,3
554, taiga, minecraft:snowy_taiga, MONSTER, graveyard:nightmare,10,1,1
555, taiga, minecraft:snowy_taiga, MONSTER, caverns_and_chasms:mime,80,1,1
556, taiga, minecraft:snowy_taiga, MONSTER, graveyard:skeleton_creeper,25,1,4
557, taiga, minecraft:snowy_taiga, MONSTER, eidolon:zombie_brute,60,1,3
558, taiga, minecraft:snowy_taiga, MONSTER, decoration_delight:stool_entity,20,4,4
559, taiga, minecraft:snowy_taiga, MONSTER, tconstruct:sky_slime,80,2,4
560, taiga, minecraft:snowy_taiga, MONSTER, savage_and_ravage:iceologer,10,1,1
561, taiga, minecraft:snowy_taiga, MONSTER, savage_and_ravage:skeleton_villager,10,1,1
562, taiga, minecraft:snowy_taiga, MONSTER, goety:wraith,20,1,1
563, taiga, minecraft:snowy_taiga, MONSTER, goety:warlock,10,1,1
564, taiga, minecraft:snowy_taiga, MONSTER, quark:stoneling,80,1,1
565, taiga, minecraft:snowy_taiga, MONSTER, quark:toretoise,80,2,4
566, taiga, minecraft:snowy_taiga, CREATURE, minecraft:chicken,10,8,8
567, taiga, minecraft:snowy_taiga, CREATURE, minecraft:wolf,10,4,4
568, taiga, minecraft:snowy_taiga, CREATURE, minecraft:rabbit,10,2,3
569, taiga, minecraft:snowy_taiga, CREATURE, minecraft:fox,10,2,4
570, taiga, minecraft:snowy_taiga, CREATURE, cnb:yeti,10,2,3
571, taiga, minecraft:snowy_taiga, CREATURE, eidolon:slimy_slug,10,2,3
572, taiga, minecraft:snowy_taiga, CREATURE, naturalist:bear,10,1,2
573, taiga, minecraft:snowy_taiga, CREATURE, naturalist:bluejay,10,1,4
574, taiga, minecraft:snowy_taiga, CREATURE, environmental:reindeer,16,4,4
575, taiga, minecraft:snowy_taiga, AMBIENT, minecraft:bat,10,8,8
576, taiga, minecraft:snowy_taiga, AMBIENT, caverns_and_chasms:glare,20,1,1
577, taiga, minecraft:snowy_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
578, savanna, minecraft:savanna, MONSTER, minecraft:spider,80,4,4
579, savanna, minecraft:savanna, MONSTER, minecraft:zombie,80,4,4
580, savanna, minecraft:savanna, MONSTER, minecraft:zombie_villager,10,1,1
581, savanna, minecraft:savanna, MONSTER, minecraft:skeleton,80,4,4
582, savanna, minecraft:savanna, MONSTER, minecraft:creeper,80,4,4
583, savanna, minecraft:savanna, MONSTER, minecraft:slime,80,4,4
584, savanna, minecraft:savanna, MONSTER, minecraft:enderman,5,1,4
585, savanna, minecraft:savanna, MONSTER, minecraft:witch,5,1,1
586, savanna, minecraft:savanna, MONSTER, eidolon:wraith,60,1,3
587, savanna, minecraft:savanna, MONSTER, caverns_and_chasms:mime,80,1,1
588, savanna, minecraft:savanna, MONSTER, graveyard:skeleton_creeper,25,1,4
589, savanna, minecraft:savanna, MONSTER, eidolon:zombie_brute,60,1,3
590, savanna, minecraft:savanna, MONSTER, decoration_delight:stool_entity,20,4,4
591, savanna, minecraft:savanna, MONSTER, tconstruct:sky_slime,80,2,4
592, savanna, minecraft:savanna, MONSTER, savage_and_ravage:skeleton_villager,10,1,1
593, savanna, minecraft:savanna, MONSTER, goety:wraith,20,1,1
594, savanna, minecraft:savanna, MONSTER, goety:warlock,10,1,1
595, savanna, minecraft:savanna, MONSTER, quark:stoneling,80,1,1
596, savanna, minecraft:savanna, MONSTER, quark:toretoise,80,2,4
597, savanna, minecraft:savanna, CREATURE, minecraft:horse,10,2,6
598, savanna, minecraft:savanna, CREATURE, minecraft:donkey,10,1,1
599, savanna, minecraft:savanna, CREATURE, naturalist:snail,10,2,3
600, savanna, minecraft:savanna, CREATURE, naturalist:rattlesnake,10,1,1
601, savanna, minecraft:savanna, CREATURE, naturalist:cardinal,10,1,4
602, savanna, minecraft:savanna, CREATURE, naturalist:rhino,15,1,3
603, savanna, minecraft:savanna, CREATURE, naturalist:lion,10,3,5
604, savanna, minecraft:savanna, CREATURE, naturalist:elephant,10,2,3
605, savanna, minecraft:savanna, CREATURE, naturalist:zebra,10,2,3
606, savanna, minecraft:savanna, CREATURE, naturalist:giraffe,10,1,3
607, savanna, minecraft:savanna, CREATURE, naturalist:hippo,15,3,4
608, savanna, minecraft:savanna, CREATURE, naturalist:vulture,15,2,4
609, savanna, minecraft:savanna, AMBIENT, minecraft:bat,10,8,8
610, savanna, minecraft:savanna, AMBIENT, caverns_and_chasms:glare,20,1,1
611, savanna, minecraft:savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
612, savanna, minecraft:savanna_plateau, MONSTER, minecraft:spider,80,4,4
613, savanna, minecraft:savanna_plateau, MONSTER, minecraft:zombie,80,4,4
614, savanna, minecraft:savanna_plateau, MONSTER, minecraft:zombie_villager,10,1,1
615, savanna, minecraft:savanna_plateau, MONSTER, minecraft:skeleton,80,4,4
616, savanna, minecraft:savanna_plateau, MONSTER, minecraft:creeper,80,4,4
617, savanna, minecraft:savanna_plateau, MONSTER, minecraft:slime,80,4,4
